ano,sigla_uf,id_municipio,ibc,cobertura_pop_4g5g,fibra,densidade_smp,hhi_smp,densidade_scm,hhi_scm,adensamento_estacoes
2023,MG,3159902,58.96,93.3952,100,67.8,18,23.03,50,13.25
2023,MG,3162252,30.6,69.007,0,63.55,20,1.96,49,17.27
2023,MG,3162609,40.87,98.966,0,74.56,62,1.52,54,20.62
2023,MG,3165552,24.27,53.911,0,42.39,33,12.47,22,10.5
2023,MG,3170800,62.24,89.866,100,84.91,61,10.05,75,6.17
2023,ES,3202306,60.76,94.5092,100,74.03,24,23.16,58,9.93
2023,RJ,3301108,64.13,84.3227,100,81.46,50,33.35,56,12.89
2023,RJ,3303104,59.19,85.4035,100,64.82,80,16.02,55,9.67
2023,RJ,3303203,65.6,100,100,74.63,88,26.3,56,6.1
2023,RJ,3303401,70.9,97.3691,100,90.2,84,27.6,86,13.71
2023,SP,3508306,65.91,98.064,100,77.28,53,26.38,43,29.06
2023,SP,3523305,58.04,97.9348,100,59.09,43,7.93,64,17.43
2023,SP,3524402,70.86,99.9978,100,90.06,83,29.04,84,9.01
2023,SP,3525508,62.41,89.2296,100,87.8,42,22.26,42,9.75
2023,SP,3525854,70.32,100,100,90.33,71,25.84,57,27.23
2023,SP,3540309,67.44,99.3531,100,91.52,44,7.15,77,34.9
2023,SP,3543253,60.04,88.9202,100,82.38,10,14.01,58,19.57
2023,SP,3545506,62.3,88.4576,100,87.58,32,7.76,46,34.28
2023,SP,3548104,63.22,99.9493,100,64.58,71,24.03,64,10.2
2023,SP,3551306,60.63,93.1926,100,78.79,36,1.47,79,19.96
2023,SP,3553302,64.99,98.0775,100,74.28,51,26.17,80,10.69
2023,PR,4102802,58.48,97.1649,100,62.8,78,11.82,40,5.62
2023,PR,4107124,67.71,89.8318,100,91.47,29,10.24,76,52.54
2023,PR,4108601,61.75,98.9066,100,64.53,56,21.54,76,5.13
2023,PR,4109203,63.67,83.8438,100,74.44,58,23.98,82,17.54
2023,PR,4110052,46.76,97.0961,0,90.8,72,13.88,37,29.14
2023,PR,4112603,66.02,98.6804,100,84.45,69,11.77,46,31.01
2023,PR,4113007,62.28,97.5644,100,66.06,70,19.69,59,12.45
2023,PR,4119806,52.36,71.9926,100,50.02,47,10.24,82,7.24
2023,PR,4122602,61.61,93.154,100,71.95,57,19.74,52,13.74
2023,PR,4124053,64.45,97.6152,100,74.7,71,25.86,67,3.43
2023,PR,4124103,66.61,92.211,100,81.85,64,29.02,89,5.63
2023,PR,4126207,35.91,65.8634,0,68.51,63,10.33,72,12.44
2023,SC,4204350,68.32,99.4468,100,91.36,73,15.51,56,26.13
2023,SC,4212304,65.74,95.1946,100,52.79,88,39.05,84,13.78
2023,SC,4216503,58.22,77.4282,100,71.29,42,16.62,78,8.83
2023,SC,4218509,62.01,95.4145,100,70.28,55,16.63,74,11.85
2023,RS,4300034,34.55,50.123,0,87.34,16,15.53,48,19.98
2023,RS,4305603,49.12,78.0289,100,35.3,10,27.13,15,19.18
2023,RS,4305871,68.8,95.0134,100,92.05,76,29.15,20,29.52
2023,RS,4316105,57.23,85.6823,100,61.79,47,12.55,81,6.39
2023,RS,4318457,30.62,96.9874,0,7.31,48,19.76,64,17.63
2023,RS,4319372,57.29,93.5391,100,63.33,7,18.53,46,20.35
2023,RS,4320503,60.89,75.3877,100,66.91,48,27.38,72,22.55
2023,RS,4321105,64.77,94.9176,100,84.52,52,22.23,65,9.94
2023,RS,4321477,29.09,52.8743,0,54.88,39,0.41,85,16.24
2023,RS,4322541,50.12,93.7366,100,2.15,71,27.15,42,13.75
2023,MS,5001243,25.98,54.1897,0,46.72,63,3.19,46,5.81
2023,MS,5003702,70.49,97.7067,100,89.97,73,31.41,87,9.24
2023,MS,5005251,31.79,45.9504,0,68.99,64,2.26,90,9.19
2023,MS,5005400,59,81.767,100,77.71,59,8.69,79,3.24
2023,MT,5103452,58.76,90.0115,100,80.01,29,14.51,11,23.75
2023,MT,5106208,26.76,67.9457,0,11.57,68,9.72,83,15.89
2023,GO,5208905,59.07,73.5788,100,75.61,85,11.68,64,7.79
2023,GO,5216403,58.19,74.5736,100,90.2,50,10.22,41,7.81
2022,AM,1301654,22.42,56.0319,0,44.62,16,2.02,41,4.82
2022,RR,1400100,67.49,98.2005,100,92.82,78,23.37,55,5.6
2022,PA,1504901,25.68,52.4719,0,41.66,74,0.33,68,1.84
2022,PA,1505205,20.44,42.8512,0,37.91,50,0.27,42,2.95
2022,PA,1505403,51.59,69.4124,100,55.07,65,20.56,20,2.8
2022,TO,1708254,53.05,85.3452,100,59.12,38,1.7,47,14.47
2022,TO,1714203,58.53,76.9746,100,89.61,47,4.31,59,9.52
2022,TO,1720499,48.73,62.187,100,68.68,29,1.88,34,7.54
2022,TO,1721257,43.65,61.5701,100,4.45,80,13.23,84,0
2022,MA,2104677,50.28,73.9168,100,53.19,42,0.86,76,2.88
2022,MA,2105658,50.84,73.5409,100,61.41,23,0.16,73,6.47
2022,MA,2105807,22.26,58.7085,0,38.51,7,0.06,68,3.51
2022,MA,2107209,20.34,54.9703,0,28.34,19,0.52,65,3.55
2022,MA,2109452,62.65,99.9357,100,79.19,73,1.49,82,8.1
2022,MA,2111409,45.2,54.0997,100,40.13,70,1.13,62,1.87
2022,PI,2203206,50.1,68.1371,100,59.89,59,0.19,53,2.96
2022,PI,2204808,49.7,73.5376,100,31.83,88,9.52,52,7.07
2022,PI,2208551,32.92,71.9326,0,60.48,15,1.19,74,28.19
2022,PI,2209708,26.52,57.6077,0,63.53,2,0.98,52,9.27
2022,CE,2300408,46.93,50.4615,100,38.48,86,5.34,63,8.29
2022,CE,2304285,71.59,100,100,93.21,86,27.13,87,10.33
2022,CE,2305308,56.69,92.4154,100,55.04,66,11.08,60,6.26
2022,CE,2311504,58.73,87.4049,100,53.26,86,22.39,58,6.38
2022,CE,2313559,57.43,97.9081,100,54.94,66,7.22,65,8.65
2022,PB,2500577,46.22,77.0735,100,45.2,2,5.29,32,11.28
2022,PB,2501708,40.65,54.0064,100,31.15,13,0.19,54,11.28
2022,PB,2502904,54.06,98.4538,100,60.11,8,14.1,27,8.7
2022,PB,2507408,49.64,87.4814,100,54.6,12,7.72,22,6.65
2022,PB,2511707,49.14,100,100,38.75,24,2.07,29,9.38
2022,PB,2514552,45.44,86.8764,100,32.04,25,1.87,24,9.75
2022,PB,2515104,55.34,100,100,39.25,71,13.61,64,1.51
2022,PE,2600609,56.4,94.3945,100,56.32,56,10.61,58,6.15
2022,PE,2605400,38.58,99.9256,0,66.75,67,6.72,53,3.11
2022,PE,2607000,37.48,48.5782,100,29.41,23,4.19,21,1.3
2022,PE,2607653,60.79,99.8301,100,82.89,61,1.18,63,3.34
2022,PE,2612703,49.65,99.9377,100,33.44,2,4.58,84,2.38
2022,AL,2703106,54.4,75.1828,100,66.97,73,0.8,68,2.08
2022,SE,2800209,54.27,92.5102,100,68.66,25,6.7,36,4.14
2022,SE,2801207,53.66,75.35,100,63.23,54,7,65,3.1
2022,BA,2906709,50.6,63.7544,100,53.38,62,4.51,74,4.62
2022,BA,2909307,54.26,56.5956,100,73.33,80,1.03,85,4.62
2022,BA,2910701,49.56,56.3221,100,64.67,43,8.62,53,2.17
2022,BA,2911006,51.7,89.6728,100,50.45,38,4.14,51,6.03
2022,BA,2911907,48.85,57.7017,100,61.47,73,9.66,10,4.06
2022,BA,2915809,50.79,77.2636,100,46.51,74,6.19,49,2.05
2022,BA,2917805,48.04,61.3132,100,26.87,88,8.33,78,7.55
2022,BA,2920205,22,72.8156,0,22.81,29,4.98,29,6.49
2022,BA,2924108,35.31,93.6587,0,53.3,57,0.52,84,5.34
2022,BA,2929370,59.32,91.7616,100,63.08,66,15.33,63,8.18
2022,MG,3101805,61.37,98.8046,100,69.81,65,9.61,61,14.48
2022,MG,3104106,44.8,99.7081,0,72.91,84,30.84,40,5.45
2022,MG,3114600,40.32,67.3706,0,70.86,62,33.81,61,12.34
2022,MG,3114907,34.26,76.3225,0,48.7,54,21.87,28,22.57
2022,MG,3115359,67.36,96.8559,100,79,83,34.17,47,12.18
2022,MG,3116159,27.04,61.6526,0,66.25,5,2.26,34,9.44
2022,MG,3119302,63.86,83.7091,100,82.39,76,22.39,67,8.65
2022,MG,3122207,60.19,89.2977,100,68.52,68,15.47,66,7.67
2022,MG,3125507,32.18,85.0203,0,61.08,4,18.77,14,10.99
2022,MG,3130705,59.38,89.6923,100,75.62,71,7.85,14,24.3
2022,MG,3136405,49.73,60.5661,100,54.1,19,13.12,73,8.65
2022,MG,3136702,73.88,99.3227,100,92.53,84,45.53,80,7.27
2022,MG,3137502,63.71,89.522,100,70.92,76,30.69,62,7.05
2022,MG,3138302,42.8,87.2411,0,72.58,61,23.94,65,15.62
2022,MG,3140308,53.61,83.8025,100,59.39,33,13.43,28,14.51
2022,MG,3144805,73.5,99.8726,100,92.31,85,37.35,92,9.99
2022,MG,3149507,69.93,99.0985,100,83.36,70,33,59,24.86
2022,MG,3153301,32.97,88.3174,0,50.64,7,17.21,54,10.85
2022,MG,3160108,61.93,99.5587,100,79.74,37,8.82,48,23.64
2022,MG,3160454,15.72,34.5547,0,39.19,5,3.87,6,7.54
2022,MG,3165008,38.9,89.9635,0,73.98,10,25.94,57,4.47
2022,MG,3167509,66.71,98.9213,100,93.15,74,3.07,46,33.92
2022,MG,3168705,67.13,99.976,100,69.4,84,34.1,81,4.29
2022,ES,3200169,52.17,61.544,100,56.86,70,11.26,53,11.07
2022,ES,3201308,69.01,99.8844,100,92.06,63,24.13,88,7.21
2022,ES,3201803,58.73,99.4165,100,65.23,7,10.29,61,26.22
2022,RJ,3301157,54.7,74.9764,100,63.79,78,14.53,28,5.14
2022,RJ,3303104,57.36,87.2976,100,65.49,79,4.44,58,7.74
2022,RJ,3305109,65.79,100,100,85.04,85,22.55,45,4.38
2022,SP,3505302,70.23,99.8763,100,90.49,70,44.11,47,4.85
2022,SP,3509809,58.24,87.9359,100,74.01,64,13.28,18,13.63
2022,SP,3510005,64.37,98.9995,100,80.05,30,26.11,76,7.92
2022,SP,3510153,62.02,99.712,100,72.42,51,20.55,49,10.61
2022,SP,3518909,66.13,98.4161,100,93.19,65,4.67,47,31.39
2022,SP,3522000,62.89,90.3027,100,81.95,17,30.34,66,9.21
2022,SP,3533908,69.9,99.335,100,91.77,82,22.93,89,7.26
2022,SP,3540606,69.44,99.2706,100,92.6,76,22.68,76,12.09
2022,SP,3541109,68.4,95.7068,100,92.69,67,29.47,15,30.66
2022,SP,3543808,61.26,96.8757,100,70.58,60,13.16,68,9
2022,SP,3547106,65.68,98.2314,100,81.51,31,23.63,58,28.18
2022,SP,3547502,75.2,98.2676,100,91.98,81,65.85,27,15.43
2022,SP,3551603,65.63,99.2874,100,80.04,56,19.24,75,15.6
2022,SP,3553500,57.82,94.3871,100,72.18,41,4.5,61,8.33
2022,SP,3553807,59.3,91.6932,100,74.12,28,29.36,32,3.42
2022,SP,3556958,59.98,100,100,83.99,8,0.51,47,27.86
2022,PR,4103024,54.63,81.0936,100,50.97,79,15.3,15,20.36
2022,PR,4105201,47.9,61.2479,100,46.08,43,10.6,57,5.16
2022,PR,4107603,59.77,87.3776,100,73.11,55,12.97,74,6.1
2022,PR,4115754,63.06,98.3611,100,77.77,62,10.09,83,7.1
2022,PR,4116406,68.41,99.6173,100,79.03,73,27.89,83,13.62
2022,PR,4116901,67.05,98.9164,100,78.49,63,39.62,59,3.76
2022,PR,4124608,56.06,96.3499,100,51.84,41,10.37,74,7.59
2022,PR,4128625,36.34,75.919,0,71.85,33,21.85,37,10.91
2022,SC,4200101,51.21,59.7716,100,60.03,67,13.35,45,2.87
2022,SC,4200507,55.11,81.9769,100,46.63,71,21.62,54,5.52
2022,SC,4200556,62.04,96.4567,100,62.75,74,21.66,48,17.6
2022,SC,4202537,59.84,96.005,100,64.08,72,9.15,49,18
2022,SC,4205308,64.4,89.8751,100,77.57,77,28.52,57,7.44
2022,SC,4205704,71.97,100,100,85.39,76,42.58,83,8.34
2022,SC,4207403,65.74,92.1401,100,70.36,76,38.56,56,11.14
2022,SC,4216354,50.55,60.1832,100,39.99,43,29.04,61,7.47
2022,SC,4218756,59.74,93.4777,100,79.2,53,21.15,5,10.17
2022,RS,4301909,68.43,95.2802,100,92.64,51,26.83,64,20.44
2022,RS,4305009,55.89,77.2784,100,65.62,66,7.52,57,11.52
2022,RS,4312302,61.17,76.0437,100,93.73,5,26.03,70,7.53
2022,RS,4313805,52.8,85.1787,100,55.17,17,11.9,62,6.38
2022,RS,4315149,72.87,100,100,92.67,29,46.49,70,27.07
2022,RS,4315172,57.32,76.405,100,70.68,6,37.83,3,24.68
2022,MT,5101803,64.89,87.2359,100,91.65,77,13.83,73,7.7
2022,MT,5106240,48.24,41.0076,100,59.18,23,21.22,61,7.24
2022,MT,5108006,59.25,67.8783,100,91.28,64,16.89,43,5.8
2022,GO,5202601,55.66,88.0442,100,70.89,9,14.91,42,10.15
2022,GO,5212204,55.42,80.2497,100,73.49,43,7.16,59,2.55
2022,GO,5215256,55.13,68.2255,100,84.16,37,2.05,53,13.45
2022,GO,5221304,67.02,95.12,100,92.69,87,11.84,47,22.81
2021,RO,1101807,45.66,38.8937,100,52.39,62,9.29,43,7.92
2021,AM,1303403,50.29,68.8328,100,52.38,50,0.22,81,5.52
2021,AM,1304005,45.43,49.8828,100,52.42,33,1.59,67,5.53
2021,TO,1708254,62.57,85.4016,100,86.93,62,5.9,69,19.66
2021,MA,2100907,40.69,50.9328,100,23.36,47,1.66,65,4.37
2021,MA,2102150,44.87,66.9389,100,30.44,23,1.63,69,14.53
2021,MA,2102358,36.57,55.2793,100,27.65,7,2.25,11,3.32
2021,MA,2105351,17.5,35.4626,0,26.11,28,1.98,57,7.95
2021,MA,2108207,61.91,89.1231,100,82.89,92,1.01,77,5.25
2021,MA,2111904,42.85,51.1007,100,36.57,42,1.13,64,4.83
2021,PI,2203354,17.8,43.083,0,28.62,3,0.06,57,10.94
2021,PI,2205276,15.55,28.1923,0,23.41,33,0.43,37,15.78
2021,CE,2301109,62.6,87.3471,100,65.93,80,21.97,83,9.89
2021,CE,2301307,49.24,72.1219,100,34.09,57,5.91,81,8.29
2021,CE,2304004,50.9,85.425,100,32.49,76,0.91,75,7.71
2021,CE,2305266,44.75,66.4217,100,28.83,65,2.32,31,13.44
2021,CE,2313906,47.78,73.6383,100,29.05,54,2.67,80,9.19
2021,CE,2313955,52.51,96.5597,100,53.75,22,5.14,51,4.16
2021,RN,2407005,51.57,81.5241,100,56.46,15,12.68,45,7.58
2021,RN,2408805,54.58,71.431,100,66.72,51,0.4,79,14.53
2021,RN,2409308,55.24,90.1733,100,57.29,19,17.26,59,7.99
2021,RN,2409332,50.21,81.401,100,52.6,17,1.54,65,9.03
2021,PB,2504504,55.18,86.3187,100,47.5,64,11.69,66,11.57
2021,PB,2505105,49.43,71.3648,100,54.98,21,10.53,49,5.06
2021,PB,2505238,51.04,97.782,100,37.59,13,0.29,81,12.12
2021,PB,2507507,71.45,100,100,94.22,91,24.73,80,12.32
2021,PB,2509404,47.46,72.7312,100,40.45,35,4.55,61,5.82
2021,PB,2512788,29.74,79.2007,0,53.73,4,6.16,22,25.71
2021,PB,2516607,28.83,73.2627,0,50.48,36,7.33,46,3.48
2021,PE,2601607,49.29,73.9058,100,39.57,68,9.52,42,6.2
2021,PE,2602308,55.57,87.0914,100,50.33,80,6.85,66,8.77
2021,PE,2608800,55.88,94.3953,100,62.74,56,12.46,21,6.91
2021,PE,2610202,53.03,86.6583,100,46.89,66,2.98,64,7.78
2021,PE,2612471,50.03,87.0262,100,48.33,56,2.64,19,8.09
2021,PE,2614857,68.26,91.4045,100,87.38,86,23.44,57,23.7
2021,AL,2700300,64.26,99.0607,100,78.48,69,5.55,97,11.08
2021,AL,2702702,51.59,86.8367,100,42.05,41,0.13,71,16.05
2021,AL,2704807,50.1,83.0378,100,51.64,31,2.78,46,7.83
2021,AL,2705002,37.07,40.7917,100,28.79,33,6.19,17,4.08
2021,SE,2806701,63.33,99.375,100,70.73,82,15.73,74,5.02
2021,BA,2911402,40.52,33.915,100,30.16,62,0.94,71,6.74
2021,BA,2913408,45.01,58.9078,100,40.59,74,1.65,32,4.92
2021,BA,2914109,48.95,72.5739,100,40.76,65,2.8,62,5.16
2021,BA,2915007,40.39,45.454,100,27.98,26,3.63,65,9.54
2021,BA,2917805,21.63,38.3365,0,20.13,89,2.72,67,10.73
2021,BA,2922508,56.14,88.1639,100,65.56,68,8.1,41,4.48
2021,BA,2929701,41.51,34.6398,100,43.11,80,1.47,27,5.93
2021,BA,2930303,44.19,42.096,100,38.5,77,3.48,61,5.96
2021,BA,2930709,66.97,99.823,100,88.17,89,4.95,97,8.81
2021,BA,2931400,45.67,55.1118,100,54.42,44,9.58,18,3.52
2021,BA,2933307,66.14,87.1281,100,89,89,15.64,90,5.46
2021,MG,3102308,58.85,80.8457,100,64.26,73,14.86,72,10.19
2021,MG,3104809,52.57,63.1017,100,61.9,50,14.14,16,26.59
2021,MG,3109501,48.43,68.1886,100,47.99,22,8.67,59,9.13
2021,MG,3113503,46.17,73.8124,100,54.82,2,7.1,17,5.45
2021,MG,3114204,62.14,94.0658,100,78.6,38,15.84,63,16.83
2021,MG,3121100,42.23,45.4001,100,37.62,7,10.21,70,6.42
2021,MG,3127008,37.28,97.56,0,56.15,87,0.28,62,8.17
2021,MG,3134103,50.71,60.6142,100,62.82,41,1.4,69,12.69
2021,MG,3137205,61.68,98.6529,100,72.56,46,17.13,74,5.31
2021,MG,3141009,52,79.8333,100,66.43,20,3.03,58,4.16
2021,MG,3143104,61.43,90.6083,100,73.87,77,9.31,73,9.09
2021,MG,3143203,59.32,84.2325,100,59.55,78,17.53,76,8.37
2021,MG,3146503,36.76,88.5262,0,63.76,22,14.75,71,9.28
2021,MG,3147501,56.36,65.3633,100,61.06,63,12.21,22,47.62
2021,MG,3162252,47.88,62.3841,100,50.94,15,0.25,66,20.77
2021,MG,3165305,35.77,88.3288,0,59.01,67,6.09,58,6.53
2021,ES,3204203,65.51,99.9869,100,84.58,33,20.61,79,13.78
2021,SP,3501004,63.02,89.9606,100,76.24,71,17.16,68,12.67
2021,SP,3501202,42.14,92.3621,0,69.41,46,12.45,73,28.43
2021,SP,3503356,37.37,80.7595,0,68.37,10,7.99,79,29.29
2021,SP,3509007,64.74,99.8901,100,70.07,80,18.32,85,7.9
2021,SP,3509908,60.05,83.9751,100,80.8,63,5.65,61,14.34
2021,SP,3510609,66.59,99.8614,100,80.04,94,17.65,80,4.5
2021,SP,3513405,65.16,99.3596,100,66.34,97,18.02,88,8.99
2021,SP,3515152,64.07,99.7269,100,72.96,77,19.12,68,7.1
2021,SP,3516002,54.9,96.3734,100,46.74,25,13.38,71,10.32
2021,SP,3516101,63.22,94.2466,100,82,38,13.66,70,19.54
2021,SP,3528106,61.1,97.3397,100,68.03,76,8.06,72,9.43
2021,SP,3535101,55.09,99.8983,100,50.41,52,5.61,60,5.63
2021,SP,3537701,57.62,97.1882,100,63.06,38,10.76,44,16.87
2021,SP,3538105,59.71,99.7722,100,53.3,76,9.37,83,10.35
2021,SP,3539608,36.5,92.894,0,59.97,30,11.22,59,14.36
2021,SP,3540002,61.77,95.5979,100,77.36,28,28.4,48,6.91
2021,SP,3549102,66.86,97.9676,100,77.36,78,30.16,70,7.24
2021,SP,3550803,55.57,75.0901,100,51.57,67,21.6,67,6.35
2021,SP,3552304,59.19,94.7617,100,67.74,66,1.28,64,16.61
2021,SP,3553500,36.66,76.5682,0,68.4,37,9.61,82,13.31
2021,SP,3555505,59.74,83.1361,100,68.31,47,18.61,70,15.97
2021,PR,4103800,57.68,95.0316,100,69.44,44,8.07,42,12.9
2021,PR,4108403,66.97,88.4329,100,87.75,88,19.08,98,3.86
2021,SC,4202008,73.3,99.9995,100,86.04,78,42.18,82,18.26
2021,SC,4205357,53.65,62.9447,100,52.96,58,21.51,18,32.63
2021,SC,4207809,57.13,73.8671,100,58.72,73,19.77,72,7.29
2021,SC,4210803,55.58,86.4095,100,54.75,70,3.05,47,22.06
2021,SC,4210902,61.63,93.8031,100,64.26,68,19.87,54,18.24
2021,SC,4215687,46.84,40.2152,100,47,47,15.37,41,22.18
2021,RS,4302402,62.62,97.4142,100,79.35,25,20.85,70,10.32
2021,RS,4302451,46.5,55.2939,100,44.34,51,3.56,68,6.68
2021,RS,4304689,55.36,98.7747,100,63.57,33,7.51,20,14.77
2021,RS,4304804,62.42,90.8658,100,57.4,69,34.98,64,10.91
2021,RS,4305801,53.08,83.1346,100,64.23,34,10.49,28,7.79
2021,RS,4307708,66.6,100,100,70.04,87,26.13,84,8.02
2021,RS,4309258,43.65,67.3464,100,6.58,72,20.74,8,17.39
2021,RS,4311130,20.71,22.0709,0,32.74,37,6.59,89,14.8
2021,RS,4315305,60.51,93.3423,100,60.48,86,12.59,84,4.56
2021,RS,4316709,57.91,83.3156,100,69.63,52,18.35,44,9.87
2021,RS,4320651,55.04,71.6431,100,53.57,10,26.66,70,21.73
2021,RS,4321634,47.06,64.3649,100,27.05,43,18.47,39,19.62
2021,RS,4322509,64.25,95.0573,100,70.11,76,22.02,81,9.22
2021,RS,4322558,49.44,67.5634,100,41.04,19,9.79,66,24.13
2021,MT,5103056,54.38,78.0934,100,63.53,30,14.45,61,6.25
2021,GO,5200134,56.73,89.4133,100,71.37,64,1.55,39,11.32
2021,GO,5201405,64.32,99.9803,100,74.38,90,19.18,53,7.56
2021,GO,5219902,52.77,85.8632,100,63.64,23,6.46,40,8.2
2024,RO,1100031,26.58,48.2041,0,44.78,35,38.97,10,17.57
2024,RO,1100072,27.97,41.2584,50,31.19,20,24.84,12,18.75
2024,AM,1302504,44.34,73.9592,100,46.57,32,19.96,49,11.29
2024,AM,1303502,18.88,51.4262,0,23.7,24,2.37,66,7.41
2024,PA,1501105,17.47,51.677,0,23.9,14,2.6,54,7.22
2024,PA,1502707,49.65,73.6545,100,54.64,41,35.73,63,12.74
2024,PA,1502905,58.87,89.7324,100,38.82,55,15.84,43,15.76
2024,PA,1507961,49.32,79.2563,50,47.2,39,32.57,32,23.12
2024,TO,1706258,46.82,58.1651,100,48.83,8,4.5,51,66.71
2024,TO,1714880,43.29,72.8029,100,52.04,2,17.32,33,14.14
2024,TO,1717800,41.72,56.9908,100,50.52,1,4.19,72,23.28
2024,MA,2101509,26.19,58.4907,50,28.05,2,23.35,5,7.71
2024,MA,2101939,33.56,59.747,50,37.22,11,7.1,31,16.71
2024,MA,2111409,24.06,50.3511,0,31.25,51,2.29,50,8.26
2024,PI,2210805,49.12,68.3023,100,45.42,54,25.87,58,17.43
2024,PI,2211704,25.84,45.2685,50,5.81,5,4.25,21,12.14
2024,CE,2300705,34.03,70.6982,0,41.09,61,1.73,63,27.74
2024,PB,2501203,52.95,99.8971,0,67.61,49,22.42,68,27.05
2024,PB,2509206,57.05,96.4509,100,40.24,37,12.92,30,10.23
2024,PB,2510204,38.96,91.9774,0,49.48,5,8.72,22,16.92
2024,PB,2510659,42.35,77.3757,0,41.5,10,0,81,57.11
2024,PB,2511905,50.16,95.0458,0,41.91,66,32.98,57,26.22
2024,PB,2513802,33.01,72.2604,0,39.93,32,13.34,36,22.23
2024,PB,2513984,42.88,75.499,50,42.05,2,12.93,19,31.35
2024,PE,2600906,40.52,87.6103,0,43.9,58,20.83,19,10.83
2024,PE,2607950,47.19,94.245,50,40.73,26,14.79,11,14.31
2024,PE,2609154,35.69,45.7483,50,17.67,51,0.32,77,7.47
2024,PE,2615102,36.09,84.9455,0,38.77,19,2.48,18,21.88
2024,PE,2615904,41.42,82.9034,0,51.79,33,11.24,66,30.3
2024,AL,2706604,42.07,80.9258,50,25.54,19,0.07,44,22.4
2024,SE,2802304,56.27,83.8914,100,48.23,50,7.93,55,20.16
2024,BA,2913507,27.26,60.6791,0,27.2,63,4.03,50,15.98
2024,BA,2915700,38.47,84.5489,0,37.2,18,16.24,48,20.78
2024,BA,2929909,36.67,60.3557,50,49.49,37,18.3,51,10.3
2024,MG,3100203,35.94,88.3144,0,58.71,17,43.88,30,19.43
2024,MG,3102704,38.33,57.1249,50,34.4,46,25.61,17,21.43
2024,MG,3103108,55.01,80.8251,0,43.99,50,22.79,69,96.28
2024,MG,3113800,39.63,65.6606,0,44.84,48,10.16,56,55.93
2024,MG,3118601,79.64,99.9998,100,73.99,65,74.62,89,25.46
2024,MG,3119906,57.07,84.2814,50,37.03,31,66.83,8,45.16
2024,MG,3120870,41.35,86.4371,50,52.1,1,29.13,20,26.21
2024,MG,3127909,61.5,92.8133,0,57.78,42,52.42,50,100
2024,MG,3141207,61.08,94.7315,50,66.05,32,57.14,27,51.19
2024,MG,3143005,64.89,90.8936,100,65.02,28,38.38,29,33.73
2024,MG,3150604,41.81,75.9952,0,55.01,38,11.11,59,36.32
2024,MG,3150802,33.27,49.8458,0,36.92,13,10.96,62,40.32
2024,MG,3153509,64.92,84.5296,100,48.88,30,59.01,44,23.27
2024,MG,3163409,49.3,87.4169,0,59.61,51,6.92,64,45.52
2024,MG,3167004,48.75,82.547,50,62.44,0,16.58,27,73.71
2024,MG,3171907,40.14,79.5405,0,47.74,37,11.92,34,44.15
2024,ES,3204302,51.57,78.845,100,39.81,11,14.51,39,27.31
2024,RJ,3303708,63.64,93.543,100,57.12,54,59.7,38,22.49
2024,RJ,3304706,61.41,92.1123,100,53.78,57,12.56,67,18.31
2024,SP,3501806,65.22,95.3716,100,58.51,47,10.79,56,50.21
2024,SP,3504602,75.41,98.4953,100,64.01,59,95.77,45,10.38
2024,SP,3505807,65.82,96.7429,100,59.1,25,48.86,72,13.7
2024,SP,3506300,69.81,98.5724,100,56.51,23,57.69,51,33.75
2024,SP,3507308,75.41,96.8115,100,68.28,57,64.79,65,41.47
2024,SP,3508801,65.75,96.4086,50,63.17,28,60.96,73,56.2
2024,SP,3515806,60.34,89.2793,50,55.18,24,40.88,62,100
2024,SP,3519303,64.2,98.7302,100,62.3,58,50.25,35,19.63
2024,SP,3523404,78.82,99.9489,100,73.18,52,70.44,68,42.72
2024,SP,3524204,50.28,97.1182,50,50.65,36,32.3,27,15.89
2024,SP,3528403,77.83,99.2492,100,72.73,56,72.28,76,28.07
2024,SP,3552601,67.36,97.5422,100,58.2,56,46.48,62,21.74
2024,SP,3553658,69.85,99.4564,50,52.44,52,50.53,47,94.27
2024,SP,3556800,62.89,99.0239,50,56.72,38,70.57,65,19.8
2024,SP,3556909,66.12,98.914,100,56.36,41,41.82,51,18.01
2024,PR,4101408,74.8,98.724,100,68.35,52,62.06,80,30.16
2024,PR,4103040,31.31,46.0743,0,56.14,31,1.76,67,24.02
2024,PR,4103453,67.89,91.3856,100,64.52,39,72.14,62,12.6
2024,PR,4105300,70.85,90.3058,100,60.37,55,76.15,53,22.22
2024,PR,4106100,76.43,93.8184,100,88.43,46,39.16,55,71.72
2024,PR,4106803,32.83,33.2655,50,36.32,51,7.94,52,18.86
2024,PR,4119202,61.46,86.9023,50,66.73,53,35.97,53,44.73
2024,PR,4119608,53.88,72.0356,100,61.58,42,14.36,77,20.28
2024,PR,4124608,59.24,96.0387,100,39.66,36,19.82,42,22.35
2024,PR,4127007,56.19,68.7025,100,39.92,47,15.6,73,46.97
2024,SC,4205159,68.64,73.7683,100,67.9,39,78.25,49,67.22
2024,SC,4207858,66.56,84.8598,50,83.78,40,15.36,46,95.24
2024,SC,4209300,68.97,98.5014,100,67.27,58,69.93,84,28.84
2024,SC,4210407,71.21,99.333,100,61.54,59,34.27,52,42.62
2024,SC,4218103,54.76,61.1397,100,41.5,13,37.53,51,45.5
2024,RS,4300901,61.65,73.148,100,46.73,57,23.65,24,60.44
2024,RS,4301552,47.92,67.775,50,30.69,7,54.41,56,28.9
